"Step","Group: text10-vision10 - evaluation/blimp/ellipsis","Group: text10-vision10 - evaluation/blimp/ellipsis__MIN","Group: text10-vision10 - evaluation/blimp/ellipsis__MAX","Group: text10-vision100 - evaluation/blimp/ellipsis","Group: text10-vision100 - evaluation/blimp/ellipsis__MIN","Group: text10-vision100 - evaluation/blimp/ellipsis__MAX","Group: text1-vision100 - evaluation/blimp/ellipsis","Group: text1-vision100 - evaluation/blimp/ellipsis__MIN","Group: text1-vision100 - evaluation/blimp/ellipsis__MAX","Group: text1-vision10 - evaluation/blimp/ellipsis","Group: text1-vision10 - evaluation/blimp/ellipsis__MIN","Group: text1-vision10 - evaluation/blimp/ellipsis__MAX","Group: text1-vision1 - evaluation/blimp/ellipsis","Group: text1-vision1 - evaluation/blimp/ellipsis__MIN","Group: text1-vision1 - evaluation/blimp/ellipsis__MAX","Group: text10-vision1 - evaluation/blimp/ellipsis","Group: text10-vision1 - evaluation/blimp/ellipsis__MIN","Group: text10-vision1 - evaluation/blimp/ellipsis__MAX","Group: text10-vision0 - evaluation/blimp/ellipsis","Group: text10-vision0 - evaluation/blimp/ellipsis__MIN","Group: text10-vision0 - evaluation/blimp/ellipsis__MAX","Group: text1-vision0 - evaluation/blimp/ellipsis","Group: text1-vision0 - evaluation/blimp/ellipsis__MIN","Group: text1-vision0 - evaluation/blimp/ellipsis__MAX"
"11135","","","","63.7400016784668","63.7400016784668","63.7400016784668","","","","","","","","","","","","","","","","","",""
"11143","","","","","","","","","","","","","","","","","","","74.12999725341797","74.12999725341797","74.12999725341797","","",""
"11149","","","","","","","","","","","","","66.62999725341797","66.62999725341797","66.62999725341797","","","","","","","","",""
"11182","","","","","","","","","","61.65999984741211","61.65999984741211","61.65999984741211","","","","","","","","","","","",""
"11184","","","","","","","58.2599983215332","58.2599983215332","58.2599983215332","","","","","","","","","","","","","","",""
"11231","","","","","","","","","","","","","","","","","","","75.3499984741211","75.3499984741211","75.3499984741211","","",""
"11242","","","","","","","","","","","","","65.81999969482422","65.81999969482422","65.81999969482422","","","","","","","","",""
"11299","","","","","","","","","","","","","","","","75.45999908447266","75.45999908447266","75.45999908447266","","","","","",""
"11313","65.69999694824219","65.69999694824219","65.69999694824219","","","","","","","","","","","","","","","","","","","","",""
"11314","","","","66.11000061035156","66.11000061035156","66.11000061035156","","","","","","","","","","","","","","","","","",""
"11361","","","","","","","","","","59.9900016784668","59.9900016784668","59.9900016784668","","","","","","","","","","","",""
"11363","","","","","","","57.45000076293945","57.45000076293945","57.45000076293945","","","","","","","","","","","","","","",""
"11405","","","","","","","","","","","","","","","","","","","75.16999816894531","75.16999816894531","75.16999816894531","","",""
"11407","","","","64.31999969482422","64.31999969482422","64.31999969482422","","","","","","","","","","","","","","","","","",""
"11421","","","","","","","","","","","","","64.1500015258789","64.1500015258789","64.1500015258789","","","","","","","","",""
"11478","","","","","","","","","","","","","","","","76.95999908447266","76.95999908447266","76.95999908447266","","","","","",""
"11492","68.01000213623047","68.01000213623047","68.01000213623047","","","","","","","","","","","","","","","","","","","","",""
"11540","","","","","","","","","","58.599998474121094","58.599998474121094","58.599998474121094","","","","","","","","","","","",""
"11542","","","","","","","55.65999984741211","55.65999984741211","55.65999984741211","","","","","","","","","","","","","","",""
"11571","","","","","","","","","","","","","","","","74.41999816894531","74.41999816894531","74.41999816894531","","","","","",""
"11579","","","","","","","","","","","","","","","","","","","75.29000091552734","75.29000091552734","75.29000091552734","","",""
"11586","","","","66.51000213623047","66.51000213623047","66.51000213623047","","","","","","","","","","","","","","","","","",""
"11600","","","","","","","","","","","","","63.7400016784668","63.7400016784668","63.7400016784668","","","","","","","","",""
"11671","71.81999969482422","71.81999969482422","71.81999969482422","","","","","","","","","","","","","","","","","","","","",""
"11719","","","","","","","","","","60.099998474121094","60.099998474121094","60.099998474121094","","","","","","","","","","","",""
"11721","","","","","","","59.470001220703125","59.470001220703125","59.470001220703125","","","","","","","","","","","","","","",""
"11750","","","","","","","","","","","","","","","","74.87999725341797","74.87999725341797","74.87999725341797","","","","","",""
"11753","","","","","","","","","","","","","","","","","","","74.30999755859375","74.30999755859375","74.30999755859375","","",""
"11765","","","","68.12999725341797","68.12999725341797","68.12999725341797","","","","","","","","","","","","","","","","","",""
"11779","","","","","","","","","","","","","63.970001220703125","63.970001220703125","63.970001220703125","","","","","","","","",""
"11850","68.01000213623047","68.01000213623047","68.01000213623047","","","","","","","","","","","","","","","","","","","","",""
"11898","","","","","","","","","","60.90999984741211","60.90999984741211","60.90999984741211","","","","","","","","","","","",""
"11900","","","","","","","57.849998474121094","57.849998474121094","57.849998474121094","","","","","","","","","","","","","","",""
"11927","","","","","","","","","","","","","","","","","","","75.4000015258789","75.4000015258789","75.4000015258789","","",""
"11929","","","","","","","","","","","","","","","","72.75","72.75","72.75","","","","","",""
"11944","","","","65.98999786376953","65.98999786376953","65.98999786376953","","","","","","","","","","","","","","","","","",""
"11958","","","","","","","","","","","","","65.30000305175781","65.30000305175781","65.30000305175781","","","","","","","","",""
"12077","","","","","","","","","","61.2599983215332","61.2599983215332","61.2599983215332","","","","","","","","","","","",""
"12079","","","","","","","58.13999938964844","58.13999938964844","58.13999938964844","","","","","","","","","","","","","","",""
"12101","","","","","","","","","","","","","","","","","","","74.30999755859375","74.30999755859375","74.30999755859375","","",""
"12108","","","","","","","","","","","","","","","","75.3499984741211","75.3499984741211","75.3499984741211","","","","","",""
"12115","66.73999786376953","66.73999786376953","66.73999786376953","","","","","","","","","","","","","","","","","","","","",""
"12123","","","","66.73999786376953","66.73999786376953","66.73999786376953","","","","","","","","","","","","","","","","","",""
"12137","","","","","","","","","","","","","63.5099983215332","63.5099983215332","63.5099983215332","","","","","","","","",""
"12182","","","","","","","56.470001220703125","56.470001220703125","56.470001220703125","","","","","","","","","","","","","","",""
"12251","66.62999725341797","66.62999725341797","66.62999725341797","","","","","","","","","","","","","","","","","","","","",""
"12256","","","","","","","","","","60.68000030517578","60.68000030517578","60.68000030517578","","","","","","","","","","","",""
"12275","","","","","","","","","","","","","","","","","","","75.12000274658203","75.12000274658203","75.12000274658203","","",""
"12287","","","","","","","","","","","","","","","","73.8499984741211","73.8499984741211","73.8499984741211","","","","","",""
"12302","","","","68.70999908447266","68.70999908447266","68.70999908447266","","","","","","","","","","","","","","","","","",""
"12316","","","","","","","","","","","","","62.880001068115234","62.880001068115234","62.880001068115234","","","","","","","","",""
"12349","","","","","","","","","","58.83000183105469","58.83000183105469","58.83000183105469","","","","","","","","","","","",""
"12351","","","","","","","58.2599983215332","58.2599983215332","58.2599983215332","","","","","","","","","","","","","","",""
"12430","65.98999786376953","65.98999786376953","65.98999786376953","","","","","","","","","","","","","","","","","","","","",""
"12449","","","","","","","","","","","","","","","","","","","76.0999984741211","76.0999984741211","76.0999984741211","","",""
"12466","","","","","","","","","","","","","","","","76.1500015258789","76.1500015258789","76.1500015258789","","","","","",""
"12481","","","","67.55000305175781","67.55000305175781","67.55000305175781","","","","","","","","","","","","","","","","","",""
"12495","","","","","","","","","","","","","64.48999786376953","64.48999786376953","64.48999786376953","","","","","","","","",""
"12528","","","","","","","","","","61.09000015258789","61.09000015258789","61.09000015258789","","","","","","","","","","","",""
"12530","","","","","","","60.279998779296875","60.279998779296875","60.279998779296875","","","","","","","","","","","","","","",""
"12537","","","","","","","","","","","","","","","","","","","76.44000244140625","76.44000244140625","76.44000244140625","","",""
"12609","68.19000244140625","68.19000244140625","68.19000244140625","","","","","","","","","","","","","","","","","","","","",""
"12645","","","","","","","","","","","","","","","","76.0999984741211","76.0999984741211","76.0999984741211","","","","","",""
"12648","","","","","","","","","","","","","63.630001068115234","63.630001068115234","63.630001068115234","","","","","","","","",""
"12660","","","","66.51000213623047","66.51000213623047","66.51000213623047","","","","","","","","","","","","","","","","","",""
"12707","","","","","","","","","","58.83000183105469","58.83000183105469","58.83000183105469","","","","","","","","","","","",""
"12709","","","","","","","60.15999984741211","60.15999984741211","60.15999984741211","","","","","","","","","","","","","","",""
"12711","","","","","","","","","","","","","","","","","","","75.45999908447266","75.45999908447266","75.45999908447266","","",""
"12753","","","","65.36000061035156","65.36000061035156","65.36000061035156","","","","","","","","","","","","","","","","","",""
"12767","","","","","","","","","","","","","62.529998779296875","62.529998779296875","62.529998779296875","","","","","","","","",""
"12788","66.80000305175781","66.80000305175781","66.80000305175781","","","","","","","","","","","","","","","","","","","","",""
"12824","","","","","","","","","","","","","","","","71.54000091552734","71.54000091552734","71.54000091552734","","","","","",""
"12885","","","","","","","","","","","","","","","","","","","74.5999984741211","74.5999984741211","74.5999984741211","","",""
"12886","","","","","","","","","","60.38999938964844","60.38999938964844","60.38999938964844","","","","","","","","","","","",""
"12888","","","","","","","57.90999984741211","57.90999984741211","57.90999984741211","","","","","","","","","","","","","","",""
"12917","","","","","","","","","","","","","","","","78.2300033569336","78.2300033569336","78.2300033569336","","","","","",""
"12932","","","","67.95999908447266","67.95999908447266","67.95999908447266","","","","","","","","","","","","","","","","","",""
"12946","","","","","","","","","","","","","58.43000030517578","58.43000030517578","58.43000030517578","","","","","","","","",""
"12967","69.75","69.75","69.75","","","","","","","","","","","","","","","","","","","","",""
"13059","","","","","","","","","","","","","","","","","","","75","75","75","","",""
"13065","","","","","","","","","","59.869998931884766","59.869998931884766","59.869998931884766","","","","","","","","","","","",""
"13067","","","","","","","57.90999984741211","57.90999984741211","57.90999984741211","","","","","","","","","","","","","","",""
"13096","","","","","","","","","","","","","","","","78.75","78.75","78.75","","","","","",""
"13125","","","","","","","","","","","","","64.43000030517578","64.43000030517578","64.43000030517578","","","","","","","","",""
"13146","69.69000244140625","69.69000244140625","69.69000244140625","","","","","","","","","","","","","","","","","","","","",""
"13233","","","","","","","","","","","","","","","","","","","75.3499984741211","75.3499984741211","75.3499984741211","","",""
"13244","","","","","","","","","","62.529998779296875","62.529998779296875","62.529998779296875","","","","","","","","","","","",""
"13246","","","","","","","58.599998474121094","58.599998474121094","58.599998474121094","","","","","","","","","","","","","","",""
"13275","","","","","","","","","","","","","","","","76.91000366210938","76.91000366210938","76.91000366210938","","","","","",""
"13282","66.73999786376953","66.73999786376953","66.73999786376953","","","","","","","","","","","","","","","","","","","","",""
"13283","","","","64.26000213623047","64.26000213623047","64.26000213623047","","","","","","","","","","","","","","","","","",""
"13304","","","","","","","","","","","","","62.529998779296875","62.529998779296875","62.529998779296875","","","","","","","","",""
"13407","","","","","","","","","","","","","","","","","","","72.33999633789062","72.33999633789062","72.33999633789062","","",""
"13423","","","","","","","","","","60.90999984741211","60.90999984741211","60.90999984741211","","","","","","","","","","","",""
"13425","","","","","","","58.2599983215332","58.2599983215332","58.2599983215332","","","","","","","","","","","","","","",""
"13454","","","","","","","","","","","","","","","","78.41000366210938","78.41000366210938","78.41000366210938","","","","","",""
"13461","66.22000122070312","66.22000122070312","66.22000122070312","","","","","","","","","","","","","","","","","","","","",""
"13462","","","","67.83999633789062","67.83999633789062","67.83999633789062","","","","","","","","","","","","","","","","","",""
"13483","","","","","","","","","","","","","64.55000305175781","64.55000305175781","64.55000305175781","","","","","","","","",""
"13581","","","","","","","","","","","","","","","","","","","77.94000244140625","77.94000244140625","77.94000244140625","","",""
"13602","","","","","","","","","","60.099998474121094","60.099998474121094","60.099998474121094","","","","","","","","","","","",""
"13604","","","","","","","55.65999984741211","55.65999984741211","55.65999984741211","","","","","","","","","","","","","","",""
"13633","","","","","","","","","","","","","","","","76.66999816894531","76.66999816894531","76.66999816894531","","","","","",""
"13640","71.6500015258789","71.6500015258789","71.6500015258789","","","","","","","","","","","","","","","","","","","","",""
"13641","","","","67.37999725341797","67.37999725341797","67.37999725341797","","","","","","","","","","","","","","","","","",""
"13662","","","","","","","","","","","","","66.11000061035156","66.11000061035156","66.11000061035156","","","","","","","","",""
"13695","","","","","","","","","","58.08000183105469","58.08000183105469","58.08000183105469","","","","","","","","","","","",""
"13697","","","","","","","56.58000183105469","56.58000183105469","56.58000183105469","","","","","","","","","","","","","","",""
"13755","","","","","","","","","","","","","","","","","","","74.94000244140625","74.94000244140625","74.94000244140625","","",""
"13812","","","","","","","","","","","","","","","","76.20999908447266","76.20999908447266","76.20999908447266","","","","","",""
"13819","66.27999877929688","66.27999877929688","66.27999877929688","","","","","","","","","","","","","","","","","","","","",""
"13820","","","","69.16999816894531","69.16999816894531","69.16999816894531","","","","","","","","","","","","","","","","","",""
"13841","","","","","","","","","","","","","60.45000076293945","60.45000076293945","60.45000076293945","","","","","","","","",""
"13874","","","","","","","","","","58.83000183105469","58.83000183105469","58.83000183105469","","","","","","","","","","","",""
"13876","","","","","","","57.7400016784668","57.7400016784668","57.7400016784668","","","","","","","","","","","","","","",""
"13929","","","","","","","","","","","","","","","","","","","79.04000091552734","79.04000091552734","79.04000091552734","","",""
"13991","","","","","","","","","","","","","","","","77.30999755859375","77.30999755859375","77.30999755859375","","","","","",""
"13998","67.61000061035156","67.61000061035156","67.61000061035156","","","","","","","","","","","","","","","","","","","","",""
"13999","","","","66.05000305175781","66.05000305175781","66.05000305175781","","","","","","","","","","","","","","","","","",""
"14017","","","","","","","","","","","","","","","","","","","74.30999755859375","74.30999755859375","74.30999755859375","","",""
"14020","","","","","","","","","","","","","62.70000076293945","62.70000076293945","62.70000076293945","","","","","","","","",""
"14053","","","","","","","","","","61.369998931884766","61.369998931884766","61.369998931884766","","","","","","","","","","","",""
"14055","","","","","","","57.38999938964844","57.38999938964844","57.38999938964844","","","","","","","","","","","","","","",""
"14113","","","","","","","","","","","","","67.1500015258789","67.1500015258789","67.1500015258789","","","","","","","","",""
"14134","69.4000015258789","69.4000015258789","69.4000015258789","","","","","","","","","","","","","","","","","","","","",""
"14170","","","","","","","","","","","","","","","","71.6500015258789","71.6500015258789","71.6500015258789","","","","","",""
"14178","","","","70.2699966430664","70.2699966430664","70.2699966430664","","","","","","","","","","","","","","","","","",""
"14191","","","","","","","","","","","","","","","","","","","74.54000091552734","74.54000091552734","74.54000091552734","","",""
"14232","","","","","","","","","","59.70000076293945","59.70000076293945","59.70000076293945","","","","","","","","","","","",""
"14234","","","","","","","56.2400016784668","56.2400016784668","56.2400016784668","","","","","","","","","","","","","","",""
"14292","","","","","","","","","","","","","64.66999816894531","64.66999816894531","64.66999816894531","","","","","","","","",""
"14313","68.52999877929688","68.52999877929688","68.52999877929688","","","","","","","","","","","","","","","","","","","","",""
"14349","","","","","","","","","","","","","","","","79.33000183105469","79.33000183105469","79.33000183105469","","","","","",""
"14357","","","","69.45999908447266","69.45999908447266","69.45999908447266","","","","","","","","","","","","","","","","","",""
"14365","","","","","","","","","","","","","","","","","","","76.04000091552734","76.04000091552734","76.04000091552734","","",""
"14411","","","","","","","","","","58.88999938964844","58.88999938964844","58.88999938964844","","","","","","","","","","","",""
"14413","","","","","","","57.099998474121094","57.099998474121094","57.099998474121094","","","","","","","","","","","","","","",""
"14442","","","","","","","","","","","","","","","","75.2300033569336","75.2300033569336","75.2300033569336","","","","","",""
"14450","","","","71.41999816894531","71.41999816894531","71.41999816894531","","","","","","","","","","","","","","","","","",""
"14471","","","","","","","","","","","","","63.68000030517578","63.68000030517578","63.68000030517578","","","","","","","","",""
"14535","69","69","69","","","","","","","","","","","","","","","","","","","","",""
"14539","","","","","","","","","","","","","","","","","","","71.7699966430664","71.7699966430664","71.7699966430664","","",""
"14590","","","","","","","","","","61.09000015258789","61.09000015258789","61.09000015258789","","","","","","","","","","","",""
"14592","","","","","","","57.220001220703125","57.220001220703125","57.220001220703125","","","","","","","","","","","","","","",""
"14621","","","","","","","","","","","","","","","","74.83000183105469","74.83000183105469","74.83000183105469","","","","","",""
"14629","","","","72.86000061035156","72.86000061035156","72.86000061035156","","","","","","","","","","","","","","","","","",""
"14650","","","","","","","","","","","","","60.79999923706055","60.79999923706055","60.79999923706055","","","","","","","","",""
"14713","","","","","","","","","","","","","","","","","","","72.62999725341797","72.62999725341797","72.62999725341797","","",""
"14714","65.87999725341797","65.87999725341797","65.87999725341797","","","","","","","","","","","","","","","","","","","","",""
"14769","","","","","","","","","","62.93000030517578","62.93000030517578","62.93000030517578","","","","","","","","","","","",""
"14771","","","","","","","57.27000045776367","57.27000045776367","57.27000045776367","","","","","","","","","","","","","","",""
"14800","","","","","","","","","","","","","","","","77.0199966430664","77.0199966430664","77.0199966430664","","","","","",""
"14808","","","","68.23999786376953","68.23999786376953","68.23999786376953","","","","","","","","","","","","","","","","","",""
"14829","","","","","","","","","","","","","60.619998931884766","60.619998931884766","60.619998931884766","","","","","","","","",""
"14887","","","","","","","","","","","","","","","","","","","73.66999816894531","73.66999816894531","73.66999816894531","","",""
"14893","67.20999908447266","67.20999908447266","67.20999908447266","","","","","","","","","","","","","","","","","","","","",""
"14948","","","","","","","","","","62.18000030517578","62.18000030517578","62.18000030517578","","","","","","","","","","","",""
"14950","","","","","","","57.619998931884766","57.619998931884766","57.619998931884766","","","","","","","","","","","","","","",""
"14979","","","","","","","","","","","","","","","","79.79000091552734","79.79000091552734","79.79000091552734","","","","","",""
"14987","","","","69.91999816894531","69.91999816894531","69.91999816894531","","","","","","","","","","","","","","","","","",""
"15008","","","","","","","","","","","","","61.20000076293945","61.20000076293945","61.20000076293945","","","","","","","","",""
"15029","70.2699966430664","70.2699966430664","70.2699966430664","","","","","","","","","","","","","","","","","","","","",""
"15053","","","","","","","58.08000183105469","58.08000183105469","58.08000183105469","","","","","","","","","","","","","","",""
"15061","","","","","","","","","","","","","","","","","","","74.0199966430664","74.0199966430664","74.0199966430664","","",""
"15127","","","","","","","","","","59.58000183105469","59.58000183105469","59.58000183105469","","","","","","","","","","","",""
"15158","","","","","","","","","","","","","","","","76.04000091552734","76.04000091552734","76.04000091552734","","","","","",""
"15166","","","","70.83999633789062","70.83999633789062","70.83999633789062","","","","","","","","","","","","","","","","","",""
"15187","","","","","","","","","","","","","61.720001220703125","61.720001220703125","61.720001220703125","","","","","","","","",""
"15208","66.33999633789062","66.33999633789062","66.33999633789062","","","","","","","","","","","","","","","","","","","","",""
"15220","","","","","","","","","","59.63999938964844","59.63999938964844","59.63999938964844","","","","","","","","","","","",""
"15222","","","","","","","55.88999938964844","55.88999938964844","55.88999938964844","","","","","","","","","","","","","","",""
"15235","","","","","","","","","","","","","","","","","","","74.7699966430664","74.7699966430664","74.7699966430664","","",""
"15280","","","","","","","","","","","","","63.86000061035156","63.86000061035156","63.86000061035156","","","","","","","","",""
"15323","","","","","","","","","","","","","","","","","","","74.6500015258789","74.6500015258789","74.6500015258789","","",""
"15337","","","","","","","","","","","","","","","","76.38999938964844","76.38999938964844","76.38999938964844","","","","","",""
"15345","","","","64.94999694824219","64.94999694824219","64.94999694824219","","","","","","","","","","","","","","","","","",""
"15387","70.61000061035156","70.61000061035156","70.61000061035156","","","","","","","","","","","","","","","","","","","","",""
"15399","","","","","","","","","","59.349998474121094","59.349998474121094","59.349998474121094","","","","","","","","","","","",""
"15401","","","","","","","57.7400016784668","57.7400016784668","57.7400016784668","","","","","","","","","","","","","","",""
"15459","","","","","","","","","","","","","63.220001220703125","63.220001220703125","63.220001220703125","","","","","","","","",""
"15497","","","","","","","","","","","","","","","","","","","76.95999908447266","76.95999908447266","76.95999908447266","","",""
"15516","","","","","","","","","","","","","","","","76.7300033569336","76.7300033569336","76.7300033569336","","","","","",""
"15524","","","","67.61000061035156","67.61000061035156","67.61000061035156","","","","","","","","","","","","","","","","","",""
"15566","68.70999908447266","68.70999908447266","68.70999908447266","","","","","","","","","","","","","","","","","","","","",""
"15578","","","","","","","","","","61.369998931884766","61.369998931884766","61.369998931884766","","","","","","","","","","","",""
"15580","","","","","","","58.43000030517578","58.43000030517578","58.43000030517578","","","","","","","","","","","","","","",""
"15612","","","","","","","","","","","","","61.84000015258789","61.84000015258789","61.84000015258789","","","","","","","","",""
"15671","","","","","","","","","","","","","","","","","","","75.12000274658203","75.12000274658203","75.12000274658203","","",""
"15695","","","","","","","","","","","","","","","","77.66000366210938","77.66000366210938","77.66000366210938","","","","","",""
"15703","","","","69.33999633789062","69.33999633789062","69.33999633789062","","","","","","","","","","","","","","","","","",""
"15731","","","","","","","","","","","","","60.7400016784668","60.7400016784668","60.7400016784668","","","","","","","","",""
"15745","69.11000061035156","69.11000061035156","69.11000061035156","","","","","","","","","","","","","","","","","","","","",""
"15757","","","","","","","","","","60.56999969482422","60.56999969482422","60.56999969482422","","","","","","","","","","","",""
"15759","","","","","","","56.40999984741211","56.40999984741211","56.40999984741211","","","","","","","","","","","","","","",""
"15788","","","","","","","","","","","","","","","","73.7300033569336","73.7300033569336","73.7300033569336","","","","","",""
"15796","","","","67.20999908447266","67.20999908447266","67.20999908447266","","","","","","","","","","","","","","","","","",""
"15845","","","","","","","","","","","","","","","","","","","74.54000091552734","74.54000091552734","74.54000091552734","","",""
"15881","71.36000061035156","71.36000061035156","71.36000061035156","","","","","","","","","","","","","","","","","","","","",""
"15910","","","","","","","","","","","","","62.06999969482422","62.06999969482422","62.06999969482422","","","","","","","","",""
"15936","","","","","","","","","","62.18000030517578","62.18000030517578","62.18000030517578","","","","","","","","","","","",""
"15938","","","","","","","57.220001220703125","57.220001220703125","57.220001220703125","","","","","","","","","","","","","","",""
"15967","","","","","","","","","","","","","","","","75.58000183105469","75.58000183105469","75.58000183105469","","","","","",""
"15975","","","","67.26000213623047","67.26000213623047","67.26000213623047","","","","","","","","","","","","","","","","","",""
"16019","","","","","","","","","","","","","","","","","","","76.33000183105469","76.33000183105469","76.33000183105469","","",""
"16060","70.79000091552734","70.79000091552734","70.79000091552734","","","","","","","","","","","","","","","","","","","","",""
"16089","","","","","","","","","","","","","63.45000076293945","63.45000076293945","63.45000076293945","","","","","","","","",""
"16115","","","","","","","","","","60.619998931884766","60.619998931884766","60.619998931884766","","","","","","","","","","","",""
"16117","","","","","","","55.47999954223633","55.47999954223633","55.47999954223633","","","","","","","","","","","","","","",""
"16146","","","","","","","","","","","","","","","","73.79000091552734","73.79000091552734","73.79000091552734","","","","","",""
"16154","","","","69.5199966430664","69.5199966430664","69.5199966430664","","","","","","","","","","","","","","","","","",""
"16193","","","","","","","","","","","","","","","","","","","74.83000183105469","74.83000183105469","74.83000183105469","","",""
"16239","69.86000061035156","69.86000061035156","69.86000061035156","","","","","","","","","","","","","","","","","","","","",""
"16268","","","","","","","","","","","","","62.70000076293945","62.70000076293945","62.70000076293945","","","","","","","","",""
"16294","","","","","","","","","","61.61000061035156","61.61000061035156","61.61000061035156","","","","","","","","","","","",""
"16296","","","","","","","55.88999938964844","55.88999938964844","55.88999938964844","","","","","","","","","","","","","","",""
"16325","","","","","","","","","","","","","","","","75.58000183105469","75.58000183105469","75.58000183105469","","","","","",""
"16333","","","","67.08999633789062","67.08999633789062","67.08999633789062","","","","","","","","","","","","","","","","","",""
"16367","","","","","","","","","","","","","","","","","","","75.75","75.75","75.75","","",""
"16418","68.87999725341797","68.87999725341797","68.87999725341797","","","","","","","","","","","","","","","","","","","","",""
"16447","","","","","","","","","","","","","62.59000015258789","62.59000015258789","62.59000015258789","","","","","","","","",""
"16473","","","","","","","","","","59.470001220703125","59.470001220703125","59.470001220703125","","","","","","","","","","","",""
"16475","","","","","","","56.58000183105469","56.58000183105469","56.58000183105469","","","","","","","","","","","","","","",""
"16504","","","","","","","","","","","","","","","","75","75","75","","","","","",""
"16512","","","","68.58999633789062","68.58999633789062","68.58999633789062","","","","","","","","","","","","","","","","","",""
"16541","","","","","","","","","","","","","","","","","","","71.30000305175781","71.30000305175781","71.30000305175781","","",""
"16566","","","","","","","","","","59.0099983215332","59.0099983215332","59.0099983215332","","","","","","","","","","","",""
"16568","","","","","","","59.29999923706055","59.29999923706055","59.29999923706055","","","","","","","","","","","","","","",""
"16626","","","","","","","","","","","","","62.59000015258789","62.59000015258789","62.59000015258789","","","","","","","","",""
"16683","","","","","","","","","","","","","","","","73.95999908447266","73.95999908447266","73.95999908447266","","","","","",""
"16691","","","","69.45999908447266","69.45999908447266","69.45999908447266","","","","","","","","","","","","","","","","","",""
"16715","","","","","","","","","","","","","","","","","","","74.7699966430664","74.7699966430664","74.7699966430664","","",""
"16745","","","","","","","","","","59.0099983215332","59.0099983215332","59.0099983215332","","","","","","","","","","","",""
"16747","","","","","","","57.38999938964844","57.38999938964844","57.38999938964844","","","","","","","","","","","","","","",""
"16803","","","","","","","","","","","","","","","","","","","74.36000061035156","74.36000061035156","74.36000061035156","","",""
"16805","","","","","","","","","","","","","63.630001068115234","63.630001068115234","63.630001068115234","","","","","","","","",""
"16862","","","","","","","","","","","","","","","","71.41999816894531","71.41999816894531","71.41999816894531","","","","","",""
"16870","","","","71.41999816894531","71.41999816894531","71.41999816894531","","","","","","","","","","","","","","","","","",""
"16924","","","","","","","","","","57.790000915527344","57.790000915527344","57.790000915527344","","","","","","","","","","","",""
"16926","","","","","","","58.779998779296875","58.779998779296875","58.779998779296875","","","","","","","","","","","","","","",""
"16977","","","","","","","","","","","","","","","","","","","74.25","74.25","74.25","","",""
"16984","","","","","","","","","","","","","62.0099983215332","62.0099983215332","62.0099983215332","","","","","","","","",""
"17041","","","","","","","","","","","","","","","","71.94000244140625","71.94000244140625","71.94000244140625","","","","","",""
"17049","","","","69.69000244140625","69.69000244140625","69.69000244140625","","","","","","","","","","","","","","","","","",""
"17077","","","","","","","","","","","","","60.849998474121094","60.849998474121094","60.849998474121094","","","","","","","","",""
"17103","","","","","","","","","","59.81999969482422","59.81999969482422","59.81999969482422","","","","","","","","","","","",""
"17105","","","","","","","57.560001373291016","57.560001373291016","57.560001373291016","","","","","","","","","","","","","","",""
"17151","","","","","","","","","","","","","","","","","","","71.87999725341797","71.87999725341797","71.87999725341797","","",""
"17220","","","","","","","","","","","","","","","","75.05999755859375","75.05999755859375","75.05999755859375","","","","","",""
"17228","","","","69.11000061035156","69.11000061035156","69.11000061035156","","","","","","","","","","","","","","","","","",""
"17256","","","","","","","","","","","","","62.9900016784668","62.9900016784668","62.9900016784668","","","","","","","","",""
"17282","","","","","","","","","","60.56999969482422","60.56999969482422","60.56999969482422","","","","","","","","","","","",""
"17284","","","","","","","57.220001220703125","57.220001220703125","57.220001220703125","","","","","","","","","","","","","","",""
"17313","","","","","","","","","","","","","","","","75.4000015258789","75.4000015258789","75.4000015258789","","","","","",""
"17321","","","","67.7300033569336","67.7300033569336","67.7300033569336","","","","","","","","","","","","","","","","","",""
"17325","","","","","","","","","","","","","","","","","","","74.94000244140625","74.94000244140625","74.94000244140625","","",""
"17435","","","","","","","","","","","","","62.93000030517578","62.93000030517578","62.93000030517578","","","","","","","","",""
"17461","","","","","","","","","","60.90999984741211","60.90999984741211","60.90999984741211","","","","","","","","","","","",""
"17463","","","","","","","56.810001373291016","56.810001373291016","56.810001373291016","","","","","","","","","","","","","","",""
"17492","","","","","","","","","","","","","","","","73.95999908447266","73.95999908447266","73.95999908447266","","","","","",""
"17499","","","","","","","","","","","","","","","","","","","75.5199966430664","75.5199966430664","75.5199966430664","","",""
"17500","","","","68.76000213623047","68.76000213623047","68.76000213623047","","","","","","","","","","","","","","","","","",""
"17614","","","","","","","","","","","","","62.06999969482422","62.06999969482422","62.06999969482422","","","","","","","","",""
"17640","","","","","","","","","","63.15999984741211","63.15999984741211","63.15999984741211","","","","","","","","","","","",""
"17642","","","","","","","57.90999984741211","57.90999984741211","57.90999984741211","","","","","","","","","","","","","","",""
"17671","","","","","","","","","","","","","","","","77.25","77.25","77.25","","","","","",""
"17673","","","","","","","","","","","","","","","","","","","74.12999725341797","74.12999725341797","74.12999725341797","","",""
"17722","","","","67.37999725341797","67.37999725341797","67.37999725341797","","","","","","","","","","","","","","","","","",""
"17793","","","","","","","","","","","","","62.18000030517578","62.18000030517578","62.18000030517578","","","","","","","","",""
